year,month,Description,Quantity,Total_revenue
2010,12,CARD I LOVE LONDON ,156,65.52
2010,12,CARD MOTORBIKE SANTA,540,222.48
2010,12,CARD PARTY GAMES ,60,25.2
2010,12,CARD PSYCHEDELIC APPLES,120,50.4
2010,12,CARD SUKI BIRTHDAY,84,35.28
2010,12,CARDHOLDER GINGHAM CHRISTMAS TREE,22,56.099999999999994
2010,12,CARDHOLDER GINGHAM STAR,60,153.0
2010,12,CARDHOLDER HOLLY WREATH METAL,25,93.75
2010,12,CARNIVAL BRACELET,4,51.0
2010,12,CAROUSEL DESIGN WASHBAG,3,5.85
2010,12,CAROUSEL PONIES BABY BIB,2,2.5
2010,12,CARRIAGE,9,550.0
2010,12,CARROT CHARLIE+LOLA COASTER SET,26,35.9
2010,12,CARTOON  PENCIL SHARPENERS,5,0.8
2010,12,CAST IRON HOOK GARDEN FORK,12,30.599999999999998
2010,12,CAST IRON HOOK GARDEN TROWEL,4,10.2
2010,12,CAT BOWL VINTAGE CREAM,8,26.0
2010,12,CD WALL TIDY RED FLOWERS,12,5.04
2010,12,CERAMIC BIRDHOUSE CRESTED TIT SMALL,14,41.300000000000004
2010,12,CERAMIC BOWL WITH LOVE HEART DESIGN,6,17.700000000000003
2010,12,CERAMIC BOWL WITH STRAWBERRY DESIGN,23,67.85000000000001
2010,12,CERAMIC CAKE BOWL + HANGING CAKES,70,192.10000000000002
2010,12,CERAMIC CAKE DESIGN SPOTTED MUG,172,256.28
2010,12,CERAMIC CAKE DESIGN SPOTTED PLATE,112,155.35999999999999
2010,12,CERAMIC CAKE STAND + HANGING CAKES,75,688.25
2010,12,CERAMIC CHERRY CAKE MONEY BANK,238,330.7
2010,12,CERAMIC HEART FAIRY CAKE MONEY BANK,294,397.5
2010,12,CERAMIC LOVE HEART MONEY BANK,108,45.36
2010,12,CERAMIC PIRATE CHEST MONEY BANK,81,117.44999999999999
2010,12,CERAMIC PLATE STRAWBERRY DESIGN,40,59.599999999999994
2010,12,CERAMIC STRAWBERRY CAKE MONEY BANK,422,568.6999999999999
2010,12,CERAMIC STRAWBERRY DESIGN MUG,214,295.82
2010,12,CERAMIC STRAWBERRY MONEY BOX,22,56.099999999999994
2010,12,CERAMIC STRAWBERRY TRINKET TRAY,6,15.299999999999999
2010,12,CHALKBOARD KITCHEN ORGANISER,6,137.7
2010,12,CHARLIE & LOLA WASTEPAPER BIN BLUE,7,26.25
2010,12,CHARLIE & LOLA WASTEPAPER BIN FLORA,56,90.0
2010,12,CHARLIE + LOLA BISCUITS TINS,3,29.849999999999998
2010,12,CHARLIE + LOLA RED HOT WATER BOTTLE,130,369.1
2010,12,CHARLIE AND LOLA CHARLOTTE BAG,14,23.099999999999998
2010,12,CHARLIE AND LOLA FIGURES TINS,2,19.9
2010,12,CHARLIE AND LOLA TABLE TINS,2,19.9
2010,12,CHARLIE LOLA BLUE HOT WATER BOTTLE ,6,27.900000000000002
2010,12,CHARLIE+LOLA MY ROOM DOOR SIGN,8,20.4
2010,12,CHARLIE+LOLA PINK HOT WATER BOTTLE,88,259.6
2010,12,CHARLIE+LOLA RED HOT WATER BOTTLE ,20,93.0
2010,12,"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",6,15.299999999999999
2010,12,CHARLOTTE BAG DOLLY GIRL DESIGN,233,182.45
2010,12,CHARLOTTE BAG PINK POLKADOT,318,252.1
2010,12,CHARLOTTE BAG SUKI DESIGN,760,588.8
2010,12,CHERRY BLOSSOM  DECORATIVE FLASK,18,63.18
2010,12,CHERRY BLOSSOM PASSPORT COVER,50,40.2
2010,12,CHERRY BLOSSOM TABLE CLOCK ,2,17.9
2010,12,CHERRY CROCHET FOOD COVER,5,18.75
2010,12,CHEST 7 DRAWER MA CAMPAGNE,5,112.75
2010,12,CHEST NATURAL WOOD 20 DRAWERS,1,125.0
2010,12,CHEST OF DRAWERS GINGHAM HEART ,17,288.15
2010,12,CHICK GREY HOT WATER BOTTLE,460,1491.0
2010,12,CHILDREN'S APRON DOLLY GIRL ,70,147.0
2010,12,CHILDREN'S CIRCUS PARADE MUG,178,293.7
2010,12,CHILDREN'S SPACEBOY MUG,154,254.09999999999997
2010,12,CHILDRENS APRON APPLES DESIGN,86,167.7
2010,12,CHILDRENS APRON SPACEBOY DESIGN,125,243.75
2010,12,CHILDRENS DOLLY GIRL MUG,334,512.6999999999999
2010,12,CHILDRENS GARDEN GLOVES BLUE,24,30.0
2010,12,CHILDRENS GARDEN GLOVES PINK,24,30.0
2010,12,CHILDRENS SPACEBOY MUG,24,39.599999999999994
2010,12,CHILDS BREAKFAST SET CIRCUS PARADE,54,452.2
2010,12,CHILDS BREAKFAST SET DOLLY GIRL ,63,592.05
2010,12,CHILDS BREAKFAST SET SPACEBOY ,88,806.0
2010,12,CHILDS GARDEN BRUSH BLUE,16,33.6
2010,12,CHILDS GARDEN BRUSH PINK,20,42.0
2010,12,CHILDS GARDEN FORK BLUE ,14,11.899999999999999
2010,12,CHILDS GARDEN FORK PINK,14,11.899999999999999
2010,12,CHILDS GARDEN RAKE BLUE,7,14.700000000000001
2010,12,CHILDS GARDEN RAKE PINK,6,12.600000000000001
2010,12,CHILDS GARDEN SPADE BLUE,16,33.6
2010,12,CHILDS GARDEN SPADE PINK,12,25.200000000000003
2010,12,CHILDS GARDEN TROWEL BLUE ,2,1.7
2010,12,CHILDS GARDEN TROWEL PINK,2,1.7
2010,12,CHILLI LIGHTS,1470,6199.34
2010,12,CHINESE DRAGON PAPER LANTERNS,378,158.76
2010,12,CHOC TRUFFLE GOLD TRINKET POT ,32,52.79999999999999
2010,12,CHOCOLATE 1 WICK MORRIS BOX CANDLE,54,85.5
2010,12,CHOCOLATE 3 WICK MORRIS BOX CANDLE,409,550.25
2010,12,CHOCOLATE BOX RIBBONS ,63,78.75
2010,12,CHOCOLATE CALCULATOR,115,189.74999999999997
2010,12,CHOCOLATE HOT WATER BOTTLE,963,4430.85
2010,12,CHOCOLATE THIS WAY METAL SIGN,254,521.4000000000001
2010,12,CHRISTMAS CARD SCREEN PRINT ,12,5.04
2010,12,CHRISTMAS CARD SINGING ANGEL,60,25.2
2010,12,CHRISTMAS CARD STACK OF PRESENTS,60,25.2
2010,12,CHRISTMAS CRAFT HEART STOCKING ,30,63.0
2010,12,CHRISTMAS CRAFT LITTLE FRIENDS,221,454.1
2010,12,CHRISTMAS CRAFT TREE TOP ANGEL,185,368.5
2010,12,CHRISTMAS CRAFT WHITE FAIRY ,109,158.04999999999998
2010,12,CHRISTMAS DECOUPAGE CANDLE,99,79.47
2010,12,"CHRISTMAS GARLAND STARS,TREES",25,93.75
2010,12,CHRISTMAS GINGHAM HEART,529,430.92999999999995
2010,12,CHRISTMAS GINGHAM STAR,341,271.13
2010,12,CHRISTMAS GINGHAM TREE,179,152.14999999999998
2010,12,CHRISTMAS HANGING HEART WITH BELL,200,250.0
2010,12,CHRISTMAS HANGING STAR WITH BELL,93,116.25
2010,12,CHRISTMAS HANGING TREE WITH BELL,135,168.75
2010,12,CHRISTMAS LIGHTS 10 REINDEER,124,1033.6
2010,12,CHRISTMAS LIGHTS 10 SANTAS ,52,442.0
2010,12,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,318,1487.3000000000002
2010,12,CHRISTMAS METAL POSTCARD WITH BELLS,30,37.5
2010,12,CHRISTMAS METAL TAGS ASSORTED ,198,168.29999999999998
2010,12,CHRISTMAS MUSICAL ZINC HEART ,35,29.75
2010,12,CHRISTMAS MUSICAL ZINC STAR,15,12.75
2010,12,CHRISTMAS MUSICAL ZINC TREE,5,4.25
2010,12,CHRISTMAS PUDDING TRINKET POT ,157,218.04999999999998
2010,12,CHRISTMAS RETROSPOT ANGEL WOOD,152,129.2
2010,12,CHRISTMAS RETROSPOT HEART WOOD,110,93.5
2010,12,CHRISTMAS RETROSPOT STAR WOOD,221,169.13
2010,12,CHRISTMAS RETROSPOT TREE WOOD,75,63.74999999999999
2010,12,CHRISTMAS TOILET ROLL,310,373.82
2010,12,CHRISTMAS TREE DECORATION WITH BELL,163,68.46
2010,12,CHRISTMAS TREE HEART DECORATION,272,114.24
2010,12,CHRISTMAS TREE PAINTED ZINC ,48,31.200000000000003
2010,12,CHRISTMAS TREE STAR DECORATION,265,111.3
2010,12,CHRISTMAS TREE T-LIGHT HOLDER,2,2.9
2010,12,CHRYSANTHEMUM  JOURNAL,6,15.299999999999999
2010,12,CHRYSANTHEMUM NOTEBOOK,8,13.2
2010,12,CHRYSANTHEMUM POCKET BOOK ,5,4.25
2010,12,CHRYSANTHEMUM SKETCHBOOK ,9,33.75
2010,12,CHUNKY SILVER NECKLACE PASTEL FLOWE,1,9.95
2010,12,CINAMMON & ORANGE WREATH,38,242.10000000000002
2010,12,CINAMMON SET OF 9 T-LIGHTS,187,158.95
2010,12,CINNAMON SCENTED VOTIVE CANDLE,120,30.959999999999997
2010,12,CIRCUS PARADE CHILDRENS EGG CUP ,208,260.0
2010,12,CIRCUS PARADE LUNCH BOX ,69,134.54999999999998
2010,12,CITRONELLA CANDLE FLOWERPOT,12,25.200000000000003
2010,12,CITRONELLA CANDLE GARDEN POT,1,1.25
2010,12,CLAM SHELL LARGE,1,3.75
2010,12,CLAM SHELL SMALL ,6,12.600000000000001
2010,12,CLASSIC FRENCH STYLE BASKET BROWN,1,6.75
2010,12,CLASSIC FRENCH STYLE BASKET GREEN ,3,20.25
2010,12,CLASSIC FRENCH STYLE BASKET NATURAL,3,20.25
2010,12,CLASSIC METAL BIRDCAGE PLANT HOLDER,38,439.7
2010,12,CLASSIC WHITE FRAME,24,70.80000000000001
2010,12,CLASSICAL ROSE CANDLESTAND,72,61.2
2010,12,CLASSICAL ROSE SMALL VASE,54,75.3
2010,12,CLEAR ACRYLIC FACETED BANGLE,14,20.9
2010,12,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,407,431.95
2010,12,CLEAR LOVE BIRD T-LIGHT HOLDER,18,67.5
2010,12,CLEAR MILKSHAKE GLASS,26,54.60000000000001
2010,12,CLOTHES PEGS RETROSPOT PACK 24 ,1136,1522.72
2010,12,COCKLE SHELL DISH,1,2.1
2010,12,COFFEE MUG APPLES DESIGN,54,137.7
2010,12,COFFEE MUG BLUE PAISLEY DESIGN,40,102.0
2010,12,COFFEE MUG CAT + BIRD DESIGN,152,387.59999999999997
2010,12,COFFEE MUG DOG + BALL DESIGN,121,308.54999999999995
2010,12,COFFEE MUG PEARS  DESIGN,96,228.6
2010,12,COFFEE MUG PINK PAISLEY DESIGN,24,61.199999999999996
2010,12,COFFEE SCENT PILLAR CANDLE,13,12.349999999999998
2010,12,COLOUR GLASS T-LIGHT HOLDER HANGING,432,280.8
2010,12,COLOUR GLASS. STAR T-LIGHT HOLDER,630,1771.5
2010,12,COLOURING PENCILS BROWN TUBE,489,270.65
2010,12,COLUMBIAN CANDLE RECTANGLE,21,36.75
2010,12,COLUMBIAN CANDLE ROUND,77,48.53
2010,12,COLUMBIAN CANDLE ROUND ,66,82.5
2010,12,COLUMBIAN CUBE CANDLE,14,27.299999999999997
2010,12,COOK WITH WINE METAL SIGN ,582,1036.98
2010,12,COOKING SET RETROSPOT,32,318.4
2010,12,CORONA MEXICAN TRAY,143,496.25
2010,12,COSMETIC BAG VINTAGE ROSE PAISLEY,60,126.00000000000001
2010,12,COSY HOUR CIGAR BOX MATCHES ,124,155.0
2010,12,COSY HOUR GIANT TUBE MATCHES,150,360.9
2010,12,COSY SLIPPER SHOES LARGE GREEN,67,197.65000000000003
2010,12,COSY SLIPPER SHOES SMALL  RED ,28,82.60000000000001
2010,12,COSY SLIPPER SHOES SMALL GREEN,25,73.75000000000001
2010,12,COWBOYS AND INDIANS BIRTHDAY CARD ,144,59.04
2010,12,CRAZY DAISY HEART DECORATION,2,2.5
2010,12,CREAM AND PINK FLOWERS PONY ,1,3.75
2010,12,CREAM CUPID HEARTS COAT HANGER,283,833.75
2010,12,CREAM DELPHINIUM ARTIFICIAL FLOWER,2,5.9
2010,12,CREAM FELT EASTER EGG BASKET,42,69.3
2010,12,CREAM HEART CARD HOLDER,2254,5536.58
2010,12,CREAM SLICE FLANNEL CHOCOLATE SPOT ,24,70.80000000000001
2010,12,CREAM SLICE FLANNEL PINK SPOT ,177,464.54999999999995
2010,12,CREAM SWEETHEART EGG HOLDER,31,153.45000000000002
2010,12,CREAM SWEETHEART LETTER RACK,191,789.75
2010,12,CREAM SWEETHEART MINI CHEST,59,752.25
2010,12,CREAM SWEETHEART WALL CABINET,6,107.69999999999999
2010,12,CREAM WALL PLANTER HEART SHAPED,34,202.3
2010,12,CRYSTAL DIAMANTE EXPANDABLE RING,8,34.0
2010,12,CRYSTAL FROG PHONE CHARM,1,0.85
2010,12,CRYSTAL HOOP EARRING FLORAL LEAF,1,2.95
2010,12,CRYSTAL PAIR HEART HAIR SLIDES,5,18.75
2010,12,CRYSTAL STUD EARRINGS ASSORTED COL ,36,13.68
2010,12,CUBIC MUG FLOCK BLUE ON BROWN,3,7.6499999999999995
2010,12,CUBIC MUG FLOCK PINK ON BROWN,2,5.1
2010,12,CUBIC MUG PINK POLKADOT,1,2.55
2010,12,CUPBOARD 3 DRAWER MA CAMPAGNE,19,248.85
2010,12,CUPCAKE LACE PAPER SET 6,73,142.35
2010,12,CUPID DESIGN SCENTED CANDLES,19,48.449999999999996
2010,12,CURIOUS  IMAGES NOTEBOOK SET,3,12.75
2010,12,CURIOUS IMAGES GIFT WRAP SET,54,113.4
2010,12,CURIOUS IMAGES SCRAP BOOK SET,3,14.850000000000001
2010,12,CUSHION COVER PINK UNION JACK,14,83.3
2010,12,CUT GLASS HEXAGON T-LIGHT HOLDER,4,10.2
2010,12,CUT GLASS T-LIGHT HOLDER OCTAGON,12,30.599999999999998
2010,12,CUTE CATS TAPE,218,53.38
2010,12,DAIRY MAID  PUDDING BOWL,5,18.75
2010,12,DAIRY MAID LARGE MILK JUG,12,59.400000000000006
2010,12,DAIRY MAID STRIPE MUG,28,82.60000000000001
2010,12,DAIRY MAID TOASTRACK,2,5.9
2010,12,DAIRY MAID TRADITIONAL TEAPOT ,8,55.6
2010,12,DAISY GARDEN MARKER,5,6.25
2010,12,DAISY HAIR BAND,15,24.749999999999996
2010,12,DAISY JOURNAL ,4,10.2
2010,12,DAISY NOTEBOOK ,1,1.65
2010,12,DAISY SKETCHBOOK ,8,30.0
2010,12,DANISH ROSE BEDSIDE CABINET,1,39.95
2010,12,DANISH ROSE DECORATIVE PLATE,270,123.47999999999999
2010,12,DANISH ROSE DELUXE COASTER,300,70.68
2010,12,DANISH ROSE FOLDING CHAIR,98,779.1
2010,12,DANISH ROSE PHOTO FRAME,223,201.45
2010,12,DANISH ROSE ROUND SEWING BOX,213,198.04999999999998
2010,12,DANISH ROSE TRINKET TRAYS,66,91.9
2010,12,"DECORATION , WOBBLY RABBIT , METAL ",2,3.3
2010,12,"DECORATION HEN ON NEST, HANGING",39,64.35
2010,12,DECORATION WHITE CHICK MAGIC GARDEN,16,13.6
2010,12,DECORATIVE CATS BATHROOM BOTTLE,86,47.74
2010,12,DECORATIVE PLANT POT WITH FRIEZE,3,23.85
2010,12,DECORATIVE ROSE BATHROOM BOTTLE,138,72.9
2010,12,"DECOUPAGE,GREETING CARD,",84,35.28
2010,12,DELUXE SEWING KIT ,175,1001.25
2010,12,DENIM PATCH PURSE PINK BUTTERFLY,19,31.349999999999998
2010,12,DIAMANTE BOW BROOCH BLACK COLOUR,7,44.449999999999996
2010,12,DIAMANTE BOW BROOCH GREEN COLOUR,9,57.15
2010,12,DIAMANTE BOW BROOCH RED COLOUR,17,107.94999999999999
2010,12,DIAMANTE HAIR GRIP PACK/2 BLACK DIA,2,3.3
2010,12,DIAMANTE HAIR GRIP PACK/2 MONTANA,1,1.65
2010,12,DIAMANTE HAIR GRIP PACK/2 RUBY,3,4.949999999999999
2010,12,DIAMANTE RING ASSORTED IN BOX.,312,390.0
2010,12,DINOSAUR HEIGHT CHART STICKER SET,1,2.95
2010,12,DINOSAUR KEYRINGS ASSORTED,216,45.36
2010,12,DINOSAUR LUNCH BOX WITH CUTLERY,19,48.449999999999996
2010,12,DINOSAUR PARTY BAG + STICKER SET,18,29.7
2010,12,DINOSAURS  WRITING SET ,38,62.699999999999996
2010,12,DISCO BALL CHRISTMAS DECORATION,1858,199.92
2010,12,DISCO BALL ROTATOR BATTERY OPERATED,47,199.75
2010,12,DO NOT TOUCH MY STUFF DOOR HANGER ,18,26.099999999999998
2010,12,DOCTOR'S BAG SOFT TOY,24,214.79999999999998
2010,12,DOG BOWL CHASING BALL DESIGN,15,56.25
2010,12,DOG BOWL VINTAGE CREAM,13,55.25
2010,12,DOG TOY WITH PINK CROCHET SKIRT,2,7.5
2010,12,DOGGY RUBBER,16,3.36
2010,12,DOLLY GIRL CHILDRENS EGG CUP,109,136.25
2010,12,DOLLY GIRL LUNCH BOX,434,816.3
2010,12,DOLLY HONEYCOMB GARLAND,194,128.10000000000002
2010,12,DOLLY MIXTURE CHILDREN'S UMBRELLA,12,39.0
2010,12,DOOR HANGER  MUM + DADS ROOM,3,4.35
2010,12,DOORMAT 3 SMILEY CATS,70,508.5
2010,12,DOORMAT AIRMAIL ,34,246.3
2010,12,DOORMAT BLACK FLOCK ,59,430.65
2010,12,DOORMAT ENGLISH ROSE ,117,834.15
2010,12,DOORMAT FAIRY CAKE,43,329.85
2010,12,DOORMAT FANCY FONT HOME SWEET HOME,158,1136.1
2010,12,DOORMAT HEARTS,136,973.2
2010,12,DOORMAT HOME SWEET HOME BLUE ,30,226.5
2010,12,DOORMAT I LOVE LONDON,13,103.35
2010,12,DOORMAT MERRY CHRISTMAS RED ,15,119.25
2010,12,DOORMAT MULTICOLOUR STRIPE,122,849.9
2010,12,DOORMAT NEIGHBOURHOOD WITCH ,9,71.55
2010,12,DOORMAT NEW ENGLAND,139,997.05
2010,12,DOORMAT PEACE ON EARTH BLUE,35,251.85
2010,12,DOORMAT RED RETROSPOT,357,2526.15
2010,12,DOORMAT RESPECTABLE HOUSE,33,250.35
2010,12,DOORMAT SPOTTY HOME SWEET HOME,125,897.75
2010,12,DOORMAT TOPIARY,28,198.6
2010,12,DOORMAT UNION FLAG,217,1569.15
2010,12,DOORMAT UNION JACK GUNS AND ROSES,42,309.9
2010,12,DOORMAT WELCOME PUPPIES,26,194.7
2010,12,DOORMAT WELCOME SUNRISE,1,7.95
2010,12,DOORMAT WELCOME TO OUR HOME,21,166.95
2010,12,DOORSTOP FOOTBALL DESIGN,5,18.75
2010,12,DOORSTOP RACING CAR DESIGN,17,23.75
2010,12,DOORSTOP RETROSPOT HEART,80,294.24
2010,12,DOVE DECORATION PAINTED ZINC ,61,39.650000000000006
2010,12,DRAGONS BLOOD INCENSE,25,5.25
2010,12,DROP DIAMANTE EARRINGS BLACK DIAMON,1,2.95
2010,12,DROP DIAMANTE EARRINGS CRYSTAL,1,2.95
2010,12,DROP DIAMANTE EARRINGS PURPLE,1,2.95
2010,12,DUSTY PINK CHRISTMAS TREE 30CM,1,1.25
2010,12,EASTER DECORATION NATURAL CHICK,41,26.650000000000002
2010,12,EASTER TIN BUCKET,56,128.4
2010,12,EASTER TIN BUNNY BOUQUET,194,298.5
2010,12,EASTER TIN CHICKS IN GARDEN,30,49.5
2010,12,EASTER TIN CHICKS PINK DAISY,2,3.3
2010,12,EASTER TIN KEEPSAKE,156,235.79999999999998
2010,12,EAU DE NIL LOVE BIRD CANDLE,12,15.0
2010,12,EAU DE NILE JEWELLED PHOTOFRAME,1,2.55
2010,12,EAU DE NILE JEWELLED T-LIGHT HOLDER,14,11.9
2010,12,ECONOMY HOLIDAY PURSE,1,2.95
2010,12,ECONOMY LUGGAGE TAG,7,8.75
2010,12,EDWARDIAN DROP EARRINGS JET BLACK,1,3.75
2010,12,EDWARDIAN PARASOL BLACK,183,1064.8500000000001
2010,12,EDWARDIAN PARASOL NATURAL,132,724.2
2010,12,EDWARDIAN PARASOL PINK,71,357.65
2010,12,EDWARDIAN PARASOL RED,143,808.85
2010,12,EGG CUP NATURAL CHICKEN,8,10.0
2010,12,EIGHT PIECE CREEPY CRAWLIE SET,5,6.25
2010,12,EIGHT PIECE DINOSAUR SET,18,22.5
2010,12,EIGHT PIECE SNAKE  SET,2,2.5
2010,12,ELEPHANT CARNIVAL POUFFE,4,59.8
2010,12,"ELEPHANT, BIRTHDAY CARD, ",192,73.44
2010,12,EMBOSSED GLASS TEALIGHT HOLDER,120,150.0
2010,12,EMERGENCY FIRST AID TIN ,116,145.0
2010,12,EMPIRE BIRTHDAY CARD,96,40.32
2010,12,EMPIRE DESIGN ROSETTE,10,12.5
2010,12,EMPIRE GIFT WRAP,125,52.5
2010,12,EMPIRE TISSUE BOX,19,23.75
2010,12,EMPIRE UNION JACK TV DINNER TRAY,18,89.10000000000001
2010,12,ENAMEL BLUE RIM BISCUIT BIN,2,9.9
2010,12,ENAMEL BLUE RIM COFFEE CONTAINER,1,2.1
2010,12,ENAMEL BREAD BIN CREAM,35,431.85
2010,12,ENAMEL COLANDER CREAM,12,59.400000000000006
2010,12,ENAMEL FIRE BUCKET CREAM,20,139.0
2010,12,ENAMEL FLOWER JUG CREAM,45,267.75
2010,12,ENAMEL MEASURING JUG CREAM,45,191.25
2010,12,ENAMEL PINK COFFEE CONTAINER,6,12.600000000000001
2010,12,ENAMEL PINK TEA CONTAINER,6,12.600000000000001
2010,12,ENAMEL WASH BOWL CREAM,12,45.0
2010,12,ENAMEL WATERING CAN CREAM,11,54.45
2010,12,ENCHANTED BIRD COATHANGER 5 HOOK,36,167.4
2010,12,ENCHANTED BIRD PLANT CAGE,6,22.5
2010,12,ENGLISH ROSE GARDEN SECATEURS,113,114.75
2010,12,ENGLISH ROSE HOT WATER BOTTLE,272,1096.0
2010,12,ENGLISH ROSE NOTEBOOK A7 SIZE,122,51.24
2010,12,ENGLISH ROSE SCENTED HANGING FLOWER,5,21.25
2010,12,ENGLISH ROSE SMALL SCENTED FLOWER,8,6.8
2010,12,ENGLISH ROSE SPIRIT LEVEL ,55,54.45
2010,12,ENVELOPE 50 BLOSSOM IMAGES,48,40.8
2010,12,ENVELOPE 50 CURIOUS IMAGES,5,4.25
2010,12,ESSENTIAL BALM 3.5g TIN IN ENVELOPE,69,12.42
2010,12,ETCHED GLASS COASTER,100,125.0
2010,12,EUCALYPTUS & PINECONE  WREATH,16,108.0
2010,12,FAIRY CAKE BIRTHDAY CANDLE SET,21,78.75
2010,12,FAIRY CAKE DESIGN UMBRELLA,46,172.5
2010,12,FAIRY CAKE FLANNEL ASSORTED COLOUR,126,321.3
2010,12,FAIRY CAKE NOTEBOOK A5 SIZE,45,38.25
2010,12,FAIRY CAKES NOTEBOOK A6 SIZE,59,38.35
2010,12,FAIRY CAKES NOTEBOOK A7 SIZE,25,10.5
2010,12,FAIRY DREAMS INCENSE ,25,5.25
2010,12,FAIRY SOAP SOAP HOLDER,41,69.29
2010,12,FAIRY TALE COTTAGE NIGHTLIGHT,986,1502.7
2010,12,FAMILY ALBUM WHITE PICTURE FRAME,84,660.45
2010,12,FAMILY PHOTO FRAME CORNICE,74,689.9
2010,12,"FANCY FONT BIRTHDAY CARD, ",432,174.96
2010,12,FANCY FONTS BIRTHDAY WRAP,75,31.5
2010,12,FANNY'S REST STOPMETAL SIGN,99,207.9
2010,12,FAUX FUR CHOCOLATE THROW,8,159.6
2010,12,FAWN AND MUSHROOM GREETING CARD,12,5.04
2010,12,FAWN BLUE HOT WATER BOTTLE,631,1779.8500000000001
2010,12,"FEATHER PEN,COAL BLACK",72,61.199999999999996
2010,12,"FEATHER PEN,HOT PINK",48,40.8
2010,12,"FEATHER PEN,LIGHT PINK",37,31.449999999999996
2010,12,FELT EGG COSY BLUE RABBIT ,29,24.65
2010,12,FELT EGG COSY CHICKEN,31,26.349999999999998
2010,12,FELT EGG COSY LADYBIRD ,48,9.120000000000001
2010,12,FELT EGG COSY WHITE RABBIT ,2,1.7
2010,12,FELT FARM ANIMAL CHICKEN,3,3.75
2010,12,FELT FARM ANIMAL HEN,204,95.64
2010,12,FELT FARM ANIMAL RABBIT,300,135.95999999999998
2010,12,FELT FARM ANIMAL SHEEP,144,60.48
2010,12,FELT FARM ANIMAL WHITE BUNNY ,540,110.52000000000001
2010,12,FELT TOADSTOOL  SMALL,126,107.1
2010,12,FELT TOADSTOOL LARGE,48,60.0
2010,12,FELTCRAFT 6 FLOWER FRIENDS,247,508.70000000000005
2010,12,FELTCRAFT BUTTERFLY HEARTS,427,591.15
2010,12,FELTCRAFT CHRISTMAS FAIRY,187,794.75
2010,12,FELTCRAFT CUSHION BUTTERFLY,262,956.58
2010,12,FELTCRAFT CUSHION OWL,259,936.69
2010,12,FELTCRAFT CUSHION RABBIT,238,875.22
2010,12,FELTCRAFT DOLL EMILY,78,230.10000000000002
2010,12,FELTCRAFT DOLL MARIA,44,129.8
2010,12,FELTCRAFT DOLL MOLLY,139,390.85
2010,12,FELTCRAFT DOLL ROSIE,115,320.05
2010,12,FELTCRAFT HAIRBAND PINK AND BLUE,113,96.05
2010,12,FELTCRAFT HAIRBAND PINK AND PURPLE,107,90.95
2010,12,FELTCRAFT HAIRBAND RED AND BLUE,76,64.6
2010,12,FELTCRAFT HAIRBANDS PINK AND WHITE ,85,72.25
2010,12,FELTCRAFT PRINCESS CHARLOTTE DOLL,195,713.97
2010,12,FELTCRAFT PRINCESS LOLA DOLL,170,620.22
2010,12,FELTCRAFT PRINCESS OLIVIA DOLL,122,440.22
2010,12,FENG SHUI PILLAR CANDLE,206,39.14
2010,12,FILIGRIS HEART WITH BUTTERFLY,156,195.0
2010,12,FINE SILVER NECKLACE W PASTEL FLOWE,2,15.0
2010,12,FINE WICKER HEART ,356,417.64
2010,12,FIRE POLISHED GLASS NECKL BRONZE,3,17.85
2010,12,FIRE POLISHED GLASS NECKL GOLD,1,5.95
2010,12,FIRST AID TIN,90,292.5
2010,12,FIRST CLASS LUGGAGE TAG ,6,7.5
2010,12,FIRST CLASS PASSPORT COVER ,8,16.8
2010,12,FIVE HEART HANGING DECORATION,41,120.95000000000002
2010,12,FLOOR CUSHION ELEPHANT CARNIVAL,4,35.8
2010,12,FLOOR LAMP SHADE WOOD BASE,3,29.849999999999998
2010,12,FLORAL BLUE MONSTER,1,4.25
2010,12,FLORAL FOLK STATIONERY SET,7,20.650000000000002
2010,12,FLORAL SOFT CAR TOY,10,37.5
2010,12,FLOWER BURST SILVER RING CRYSTAL,6,22.5
2010,12,FLOWER FAIRY INCENSE BOUQUET,2,3.38
2010,12,"FLOWER FAIRY,5 SUMMER B'DRAW LINERS",34,86.69999999999999
2010,12,"FLOWER GLASS GARLAND NECKL.36""BLACK",1,7.95
2010,12,"FLOWER GLASS GARLD NECKL36""AMETHYST",1,7.95
2010,12,FLOWER PURPLE CLOCK W/SUCKER,1,0.85
2010,12,FLOWER VINE RAFFIA FOOD COVER,20,75.0
2010,12,FLOWERS  STICKERS,30,25.5
2010,12,FLOWERS TILE HOOK,6,12.600000000000001
2010,12,FLUTED ANTIQUE CANDLE HOLDER,253,205.68999999999997
2010,12,FLYING PIG WATERING CAN,42,83.10000000000001
2010,12,FOLDING CAMPING SCISSOR W/KNIF & S,12,1.44
2010,12,FOLDING UMBRELLA BLACKBLUE POLKADOT,4,19.8
2010,12,FOLDING UMBRELLA CHOCOLATE POLKADOT,4,19.8
2010,12,FOLDING UMBRELLA CREAM POLKADOT,4,19.8
2010,12,FOLDING UMBRELLA PINKWHITE POLKADOT,3,14.850000000000001
2010,12,FOLDING UMBRELLA RED/WHITE POLKADOT,6,29.7
2010,12,FOLDING UMBRELLA WHITE/RED POLKADOT,3,14.850000000000001
2010,12,"FOLK ART GREETING CARD,pack/12",1,2.95
