StockCode,Description,Total_revenue,Total_Quantity,Num_Transactions,First_Sale_Date,Last_Sale_Date,Days_activity,Sales_velocity,Movment_category,CumulativeRevenue,TotalRevenuePct,CumulativePct,ABC_Class,stokeout_risk,SalesStdDev,Seasonality_score,Trend
20778,GARDEN PATH NOTEBOOK ,24.75,15,8,2010-12-09,2011-04-26,139,0.11,slow_moving,292124.3000000001,2.777338919576406e-06,0.032780936878546024,A,low_risk,1.26,low,stable
20780,BLACK EAR MUFF HEADPHONES,198.35000000000002,37,17,2010-12-01,2011-11-25,360,0.1,slow_moving,292322.6500000001,2.2257986856484047e-05,0.03280319486540251,A,High_risk,9.64,low,stable
20781,GOLD EAR MUFF HEADPHONES,161.52,32,20,2010-12-06,2011-12-07,367,0.09,slow_moving,292484.1700000001,1.8125082112726507e-05,0.032821319947515235,A,meduim_risk,2.94,low,stable
20782,CAMOUFLAGE EAR MUFF HEADPHONES,221.35999999999999,40,17,2010-12-07,2011-12-06,365,0.11,slow_moving,292705.5300000001,2.484007043383568e-05,0.03284616001794907,A,High_risk,5.25,low,stable
20785,FUSCHIA RETRO BAR STOOL,523.3000000000001,14,5,2011-01-05,2011-04-06,92,0.15,slow_moving,293228.8300000001,5.872248309552862e-05,0.0329048825010446,A,High_risk,5.0,low,stable
20793,BLUE TILED TRAY,54.0,8,4,2010-12-12,2011-09-08,271,0.03,slow_moving,293282.8300000001,6.059648551803067e-06,0.032910942149596396,A,High_risk,2.0,low,stable
20794,BLUE  TILE HOOK,213.14999999999998,85,15,2010-12-17,2011-12-05,354,0.24,slow_moving,293495.9800000001,2.391877942253377e-05,0.032934860929018935,A,meduim_risk,8.34,low,stable
20795,LARGE BLUE PROVENCAL CERAMIC BALL,92.4,44,8,2011-01-24,2011-12-02,313,0.14,slow_moving,293588.3800000001,1.0368731966418581e-05,0.032945229660985356,A,low_risk,3.93,low,stable
20796,SMALL BLUE PROVENCAL CERAMIC BALL,100.64999999999999,61,8,2011-03-01,2011-11-10,255,0.24,slow_moving,293689.03000000014,1.1294511606277383e-05,0.032956524172591636,A,meduim_risk,9.47,low,stable
20798,CLEAR MILKSHAKE GLASS,75.60000000000001,36,5,2010-12-02,2011-01-25,55,0.65,slow_moving,293764.6300000001,8.483507972524295e-06,0.03296500768056416,A,low_risk,11.31,low,
20801,LARGE PINK GLASS SUNDAE DISH,708.16,848,54,2010-12-13,2011-05-25,164,5.17,fast_moving,294472.7900000001,7.94666799712011e-05,0.033044474360535356,A,meduim_risk,111.56,high,stable
20802,SMALL GLASS SUNDAE DISH CLEAR,730.4399999999999,648,44,2010-12-06,2011-11-28,358,1.81,medium_moving,295203.2300000001,8.196684607738949e-05,0.03312644120661275,A,High_risk,65.11,medium,stable
20803,SMALL PINK GLASS SUNDAE DISH,386.25,917,31,2010-12-13,2011-05-01,140,6.55,fast_moving,295589.4800000001,4.3343319502480274e-05,0.03316978452611523,A,High_risk,200.87,high,stable
20816,GOLD FLOWER CUSHION COVER ,15.6,8,2,2011-04-28,2011-04-28,1,8.0,fast_moving,295605.0800000001,1.7505651371875527e-06,0.03317153509125241,A,,,,stable
20818,GOLD TEDDY BEAR,20.0,12,2,2011-01-28,2011-05-04,97,0.12,slow_moving,295625.0800000001,2.2443142784455806e-06,0.03317377940553086,A,meduim_risk,5.66,low,stable
20819,SILVER TEDDY BEAR,183.71,48,16,2010-12-06,2011-11-30,360,0.13,slow_moving,295808.7900000001,2.061514880466188e-05,0.033194394554335524,A,High_risk,7.41,low,stable
20820,SILVER LOOKING MIRROR,24.75,5,2,2010-12-01,2011-03-01,91,0.05,slow_moving,295833.5400000001,2.777338919576406e-06,0.0331971718932551,A,low_risk,0.71,low,
20821,GOLDIE LOOKING MIRROR,79.2,16,5,2011-04-05,2011-11-23,233,0.07,slow_moving,295912.7400000001,8.887484542644499e-06,0.03320605937779774,A,meduim_risk,2.59,low,stable
20823,GOLD WINE GOBLET,129.56,164,7,2011-04-19,2011-06-09,52,3.15,medium_moving,296042.3000000001,1.4538667895770469e-05,0.033220598045693515,A,meduim_risk,48.06,medium,stable
20826,SILVER APERITIF GLASS,128.4,276,8,2010-12-13,2011-05-18,157,1.76,medium_moving,296170.7000000001,1.4408497667620626e-05,0.03323500654336114,A,High_risk,73.4,medium,stable
20827,GOLD APERITIF GLASS,34.32,88,2,2011-04-19,2011-04-21,3,29.33,fast_moving,296205.02000000014,3.851243301812616e-06,0.033238857786662954,A,,,,stable
20828,GLITTER BUTTERFLY CLIPS,2494.2,1012,177,2010-12-02,2011-12-06,370,2.74,medium_moving,298699.22000000015,0.0002798884336649483,0.0335187462203279,A,low_risk,39.58,medium,stable
20829,GLITTER HANGING BUTTERFLY STRING,2530.4900000000002,1265,163,2010-12-03,2011-12-06,369,3.43,medium_moving,301229.71000000014,0.00028396074192318786,0.033802706962251086,A,High_risk,96.63,high,stable
20830,SILVER PHOTO FRAME,157.5,75,20,2010-12-12,2011-10-02,295,0.25,slow_moving,301387.21000000014,1.7673974942758945e-05,0.03382038093719385,A,low_risk,4.06,low,stable
20831,GOLD PHOTO FRAME,272.34000000000003,169,24,2010-12-12,2011-12-09,363,0.47,slow_moving,301659.55000000016,3.0560827529593474e-05,0.03385094176472344,A,High_risk,20.57,medium,stable
20832,RED FLOCK LOVE HEART PHOTO FRAME,527.04,1034,55,2010-12-02,2011-12-09,373,2.77,medium_moving,302186.59000000014,5.914216986559793e-05,0.03391008393458904,A,meduim_risk,89.48,medium,stable
20835,FRENCH LATTICE CUSHION COVER ,54.779999999999994,66,7,2011-05-03,2011-11-10,192,0.34,slow_moving,302241.37000000017,6.147176808662444e-06,0.0339162311113977,A,low_risk,21.24,medium,stable
20836,FRENCH PAISLEY CUSHION COVER,141.1,170,17,2011-05-03,2011-11-24,206,0.83,slow_moving,302382.47000000015,1.5833637234433568e-05,0.03393206474863213,A,low_risk,11.27,low,stable
20837,FRENCH FLORAL CUSHION COVER ,142.47,141,15,2011-02-17,2011-11-20,277,0.51,slow_moving,302524.9400000001,1.598737276250709e-05,0.03394805212139464,A,High_risk,66.14,medium,stable
20838,FRENCH LATTICE CUSHION COVER ,282.94,330,33,2011-05-03,2011-11-23,205,1.61,medium_moving,302807.8800000001,3.1750314097169626e-05,0.033979802435491806,A,low_risk,21.24,medium,stable
20839,FRENCH PAISLEY CUSHION COVER ,411.84,452,49,2010-12-07,2011-12-07,366,1.23,medium_moving,303219.72000000015,4.621491962175139e-05,0.03402601735511356,A,meduim_risk,34.77,medium,stable
20840,FRENCH FLORAL CUSHION COVER ,399.28,464,43,2011-04-27,2011-12-06,224,2.07,medium_moving,303619.0000000002,4.4805490254887565e-05,0.034070822845368456,A,High_risk,66.14,medium,stable
20845,ZINC HEART LATTICE 2 WALL PLANTER,120.64999999999999,19,11,2011-01-18,2011-08-16,211,0.09,slow_moving,303739.6500000002,1.3538825884722962e-05,0.03408436167125318,A,low_risk,2.28,low,stable
20846,ZINC HEART LATTICE T-LIGHT HOLDER,785.47,647,62,2010-12-13,2011-12-07,360,1.8,medium_moving,304525.12000000017,8.81420768145325e-05,0.034172503748067705,A,meduim_risk,43.13,medium,stable
20847,ZINC HEART LATTICE CHARGER LARGE,172.5,46,14,2010-12-13,2011-11-25,348,0.13,slow_moving,304697.62000000017,1.935721065159313e-05,0.0341918609587193,A,meduim_risk,4.59,low,stable
20848,ZINC HEART LATTICE CHARGER SMALL,61.95,21,8,2010-12-13,2011-11-06,329,0.06,slow_moving,304759.5700000002,6.951763477485185e-06,0.03419881272219679,A,low_risk,1.19,low,stable
20851,ZINC HEART LATTICE TRAY OVAL ,53.550000000000004,9,7,2011-01-30,2011-04-27,88,0.1,slow_moving,304813.12000000017,6.009151480538042e-06,0.03420482187367732,A,low_risk,1.26,low,stable
20854,BLUE PATCH PURSE PINK HEART,256.09999999999997,166,17,2010-12-03,2011-02-20,80,2.08,medium_moving,305069.22000000015,2.8738444335495652e-05,0.03423356031801282,A,meduim_risk,46.65,medium,
20856,DENIM PATCH PURSE PINK BUTTERFLY,231.0,140,27,2010-12-05,2011-08-09,248,0.56,slow_moving,305300.22000000015,2.5921829916046453e-05,0.034259482147928864,A,low_risk,8.43,low,stable
20857,BLUE ROSE PATCH PURSE PINK BUTTERFL,52.8,32,8,2010-12-07,2011-02-17,73,0.44,slow_moving,305353.02000000014,5.924989695096332e-06,0.03426540713762396,A,low_risk,4.51,low,
20861,GOLD COSMETIC BAG PINK STAR,4.2,2,2,2010-12-06,2010-12-10,5,0.4,slow_moving,305357.22000000015,4.713059984735719e-07,0.03426587844362244,A,,,,
20866,BLUE ROSE FABRIC MIRROR,488.59,409,37,2010-12-01,2011-12-06,371,1.1,medium_moving,305845.8100000002,5.48274756652863e-05,0.03432070591928772,A,High_risk,49.1,medium,stable
20867,PINK ROSE FABRIC MIRROR,231.47,187,25,2010-12-01,2011-12-06,371,0.5,slow_moving,306077.28000000014,2.5974571301589924e-05,0.03434668049058931,A,High_risk,20.86,medium,stable
20868,SILVER FABRIC MIRROR,159.26000000000002,381,31,2010-12-10,2011-12-08,364,1.05,medium_moving,306236.54000000015,1.7871474599262158e-05,0.034364551965188575,A,High_risk,89.06,medium,stable
20869,GOLD FABRIC MIRROR,54.21000000000001,139,17,2011-06-15,2011-12-08,177,0.79,slow_moving,306290.7500000002,6.083213851726747e-06,0.0343706351790403,A,High_risk,28.92,medium,stable
20878,SET/9 CHRISTMAS T-LIGHTS SCENTED ,31.25,25,7,2010-12-01,2010-12-05,5,5.0,fast_moving,306322.0000000002,3.5067410600712195e-06,0.034374141920100375,A,,,,
20886,BOX OF 9 PEBBLE CANDLES,853.35,453,77,2010-12-08,2011-11-06,334,1.36,medium_moving,307175.35000000015,9.57592794755768e-05,0.03446990119957595,A,meduim_risk,30.79,medium,stable
20892,SET/3 TALL GLASS CANDLE HOLDER PINK,12.75,1,1,2010-12-08,2010-12-08,1,1.0,medium_moving,307188.10000000015,1.4307503525090575e-06,0.034471331949928456,A,,,,
20893,HANGING BAUBLE T-LIGHT HOLDER SMALL,569.1,259,19,2010-12-02,2011-12-04,368,0.7,slow_moving,307757.2000000001,6.386196279316899e-05,0.034535193912721626,A,High_risk,45.05,medium,stable
20894,HANGING BAUBLE T-LIGHT HOLDER LARGE,73.75,25,9,2010-12-02,2011-11-17,351,0.07,slow_moving,307830.9500000001,8.275908901768077e-06,0.03454346982162339,A,meduim_risk,4.74,low,stable
20897,VINTAGE NOTEBOOK PARIS DAYS,230.35,85,8,2010-12-06,2011-08-05,243,0.35,slow_moving,308061.3000000001,2.5848889701996972e-05,0.03456931871132538,A,High_risk,17.23,low,stable
20898,VINTAGE NOTEBOOK TRAVELOGUE,73.75,25,4,2011-01-27,2011-10-23,270,0.09,slow_moving,308135.0500000001,8.275908901768077e-06,0.03457759462022715,A,meduim_risk,4.99,low,stable
20901,VINTAGE KEEPSAKE BOX PINK FLOWER,25.4,4,2,2011-06-12,2011-11-14,156,0.03,slow_moving,308160.4500000001,2.850279133625887e-06,0.03458044489936078,A,low_risk,0.0,low,stable
20902,VINTAGE KEEPSAKE BOX PARIS DAYS,190.35,33,6,2010-12-01,2011-08-03,246,0.13,slow_moving,308350.8000000001,2.136026114510581e-05,0.034601805160505886,A,High_risk,10.85,low,stable
20903,VINTAGE KEEPSAKE BOX TRAVELOGUE,127.0,20,10,2010-12-06,2011-10-23,322,0.06,slow_moving,308477.8000000001,1.4251395668129435e-05,0.034616056556174016,A,low_risk,0.93,low,stable
20906,VINTAGE NOTEBOOK BEAUTY GIRL,8.850000000000001,3,2,2010-12-08,2011-04-03,117,0.03,slow_moving,308486.6500000001,9.931090682121694e-07,0.034617049665242226,A,low_risk,0.71,low,stable
20910,VINTAGE PHOTO ALBUM PARIS DAYS,50.8,8,3,2010-12-03,2010-12-16,14,0.57,slow_moving,308537.45000000007,5.700558267251774e-06,0.034622750223509476,A,,,,
20914,SET/5 RED RETROSPOT LID GLASS BOWLS,16569.58,5882,763,2010-12-01,2011-12-08,373,15.77,fast_moving,325107.0300000001,0.0018593672490923162,0.03648211747260179,A,low_risk,195.6,high,stable
20914,SET/5 RED SPOTTY LID GLASS BOWLS,734.4,288,1,2011-01-14,2011-01-14,1,288.0,fast_moving,325841.4300000001,8.24112203045217e-05,0.036564528692906315,A,,,,
20931,BLUE POT PLANT CANDLE ,794.45,263,37,2010-12-14,2011-12-08,360,0.73,slow_moving,326635.8800000001,8.914977392555457e-05,0.036653678466831874,A,High_risk,27.77,medium,stable
20932,PINK POT PLANT CANDLE,516.25,189,22,2010-12-20,2011-12-08,354,0.53,slow_moving,327152.1300000001,5.7931362312376544e-05,0.03671160982914425,A,High_risk,23.7,medium,stable
20933,YELLOW POT PLANT CANDLE,71.05,23,9,2011-01-05,2011-12-08,338,0.07,slow_moving,327223.1800000001,7.972926474177925e-06,0.03671958275561842,A,High_risk,4.26,low,stable
20934,SET/3 POT PLANT CANDLES,294.3,54,20,2011-01-05,2011-11-04,304,0.18,slow_moving,327517.4800000001,3.3025084607326716e-05,0.03675260784022575,A,meduim_risk,3.6,low,stable
20935,ROUND CACTUS CANDLE,17.700000000000003,6,4,2011-09-23,2011-11-16,55,0.11,slow_moving,327535.1800000001,1.986218136424339e-06,0.03675459405836218,A,meduim_risk,2.83,low,stable
20936,FORKED CACTUS CANDLE,272.98,92,26,2010-12-05,2011-12-09,370,0.25,slow_moving,327808.1600000001,3.063264558650373e-05,0.03678522670394868,A,High_risk,10.5,low,stable
20941,FROG CANDLE,76.25,61,17,2010-12-19,2011-07-06,200,0.3,slow_moving,327884.4100000001,8.556448186573775e-06,0.03679378315213525,A,meduim_risk,6.21,low,stable
20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,916.13,730,59,2010-12-03,2011-12-06,369,1.98,medium_moving,328800.5400000001,0.00010280418199561748,0.03689658733413087,A,High_risk,75.17,medium,stable
20961,STRAWBERRY BATH SPONGE ,1305.61,1029,127,2010-12-01,2011-12-08,373,2.76,medium_moving,330106.1500000001,0.0001465099582540667,0.03704309729238493,A,High_risk,79.0,medium,stable
20963,APPLE BATH SPONGE,1400.49,1102,122,2010-12-01,2011-12-08,373,2.95,medium_moving,331506.6400000001,0.00015715698519101255,0.03720025427757594,A,meduim_risk,88.12,medium,stable
20964,POLYESTER FILLER PAD 60x40cm,5.1,2,1,2011-05-06,2011-05-06,1,2.0,medium_moving,331511.74000000005,5.72300141003623e-07,0.03720082657771695,A,,,,stable
20966,SANDWICH BATH SPONGE,698.25,589,41,2010-12-01,2011-05-17,168,3.51,medium_moving,332209.99000000005,7.835462224623132e-05,0.03727918119996318,A,High_risk,142.15,high,stable
20967,GREY FLORAL FELTCRAFT SHOULDER BAG,963.75,257,75,2010-12-02,2011-05-16,166,1.55,medium_moving,333173.74000000005,0.0001081478942925964,0.037387329094255774,A,meduim_risk,33.24,medium,stable
20969,RED FLORAL FELTCRAFT SHOULDER BAG,6734.31,1876,257,2010-12-02,2011-12-08,372,5.04,fast_moving,339908.05000000005,0.0007556954044239428,0.03814302449867972,A,High_risk,186.31,high,stable
20970,PINK FLORAL FELTCRAFT SHOULDER BAG,3983.63,1081,230,2010-12-02,2011-12-08,372,2.91,medium_moving,343891.68000000005,0.0004470258844522084,0.03859005038313193,A,meduim_risk,67.37,medium,stable
20971,PINK BLUE FELT CRAFT TRINKET BOX,11629.39,10225,457,2010-12-01,2011-12-08,373,27.41,fast_moving,355521.07000000007,0.0013050003013306123,0.039895050684462544,A,High_risk,1262.66,high,stable
20972,PINK CREAM FELT CRAFT TRINKET BOX ,8648.49,7131,535,2010-12-01,2011-12-08,373,19.12,fast_moving,364169.56000000006,0.0009704964796996908,0.04086554716416223,A,low_risk,276.07,high,stable
20973,12 PENCIL SMALL TUBE WOODLAND,2551.15,4007,276,2010-12-01,2011-12-08,373,10.74,fast_moving,366720.7100000001,0.00028627911857282215,0.04115182628273505,A,High_risk,355.5,high,stable
20974,12 PENCILS SMALL TUBE SKULL,4235.1,6734,291,2010-12-01,2011-12-09,374,18.01,fast_moving,370955.81000000006,0.0004752447700322439,0.0416270710527673,A,low_risk,313.4,high,stable
20975,12 PENCILS SMALL TUBE RED RETROSPOT,4101.200000000001,6400,307,2010-12-02,2011-12-08,372,17.2,fast_moving,375057.01000000007,0.0004602190859380508,0.04208729013870535,A,meduim_risk,430.36,high,stable
20977,36 PENCILS TUBE WOODLAND,1971.93,1597,142,2010-12-01,2011-10-17,321,4.98,fast_moving,377028.94000000006,0.00022128153275475967,0.042308571671460106,A,meduim_risk,101.59,high,stable
20978,36 PENCILS TUBE SKULLS,2014.43,1631,179,2010-12-01,2011-12-08,373,4.37,fast_moving,379043.37000000005,0.00022605070059645652,0.04253462237205656,A,meduim_risk,89.85,medium,stable
20979,36 PENCILS TUBE RED RETROSPOT,4233.51,3523,230,2010-12-01,2011-12-08,373,9.45,fast_moving,383276.88000000006,0.0004750663470471075,0.04300968871910367,A,low_risk,174.84,high,stable
20980,36 PENCILS TUBE POSY,33.75,27,11,2010-12-05,2011-08-08,247,0.11,slow_moving,383310.63000000006,3.787280344876917e-06,0.04301347599944855,A,low_risk,3.21,low,stable
20981,12 PENCILS TALL TUBE WOODLAND,1573.35,1851,208,2010-12-02,2011-12-09,373,4.96,fast_moving,384883.98000000004,0.0001765545934996177,0.04319003059294817,A,meduim_risk,104.69,high,stable
20982,12 PENCILS TALL TUBE SKULLS,1709.9099999999999,2019,215,2010-12-01,2011-12-09,374,5.4,fast_moving,386593.89,0.00019187877139284411,0.043381909364341005,A,High_risk,160.19,high,stable
20983,12 PENCILS TALL TUBE RED RETROSPOT,2247.96,2652,234,2010-12-02,2011-12-08,372,7.13,fast_moving,388841.85000000003,0.00025225643626872635,0.043634165800609734,A,low_risk,131.05,high,stable
20984,12 PENCILS TALL TUBE POSY,1169.0099999999998,3809,167,2010-12-02,2011-10-17,320,11.9,fast_moving,390010.86000000004,0.00013118129173228337,0.04376534709234202,A,High_risk,447.56,high,stable
20985,HEART CALCULATOR,1160.88,1017,87,2010-12-05,2011-12-07,368,2.76,medium_moving,391171.74000000005,0.00013026897797809527,0.043895616070320116,A,High_risk,83.1,medium,stable
20986,BLUE CALCULATOR RULER,546.76,462,58,2010-12-02,2011-12-08,372,1.24,medium_moving,391718.50000000006,6.135506374414528e-05,0.04395697113406426,A,High_risk,67.79,medium,stable
20992,JAZZ HEARTS PURSE NOTEBOOK,1867.05,4365,244,2010-12-01,2011-12-08,373,11.7,fast_moving,393585.55000000005,0.00020951234867859104,0.04416648348274285,A,High_risk,339.47,high,stable
20996,JAZZ HEARTS ADDRESS BOOK,648.69,3057,184,2010-12-08,2011-12-08,366,8.35,fast_moving,394234.24000000005,7.279321146424319e-05,0.044239276694207096,A,meduim_risk,207.52,high,stable
20997,ROSE DU SUD CUSHION COVER ,74.25,15,5,2011-06-13,2011-08-31,80,0.19,slow_moving,394308.49000000005,8.332016758729217e-06,0.04424760871096582,A,meduim_risk,4.0,low,stable
20998,ROSE DU SUD OVEN GLOVE,348.25000000000006,119,28,2010-12-03,2011-10-14,316,0.38,slow_moving,394656.74000000005,3.9079122373433675e-05,0.04428668783333926,A,meduim_risk,11.1,low,stable
21000,ROSE DU SUD COSMETICS BAG,195.5,46,16,2010-12-06,2011-11-25,355,0.13,slow_moving,394852.24000000005,2.1938172071805547e-05,0.044308626005411064,A,low_risk,2.89,low,stable
21001,ROSE DU SUD WASHBAG ,148.75,25,12,2010-12-06,2011-11-07,337,0.07,slow_moving,395000.99000000005,1.6692087445939005e-05,0.044325318092857,A,meduim_risk,2.17,low,stable
21002,ROSE DU SUD DRAWSTRING BAG,55.25,13,5,2011-01-07,2011-10-23,290,0.04,slow_moving,395056.24000000005,6.199918194205916e-06,0.04433151801105121,A,low_risk,1.89,low,stable
21003,ROSE DU SUD CUSHION COVER,82.55,13,6,2011-01-07,2011-09-07,244,0.05,slow_moving,395138.79000000004,9.263407184284133e-06,0.04434078141823549,A,High_risk,3.05,low,stable
21011,GLITTER SNOW PEAR TREE DECORATION,26.099999999999998,18,2,2010-12-05,2010-12-08,4,4.5,fast_moving,395164.89,2.928830133371482e-06,0.04434371024836886,A,,,,
21012,ANTIQUE ALL GLASS CANDLESTICK,1133.3000000000002,567,80,2010-12-07,2011-12-09,368,1.54,medium_moving,396298.19,0.00012717406858811883,0.04447088431695698,A,meduim_risk,39.64,medium,stable
21014,SWISS CHALET TREE DECORATION ,455.56999999999994,1233,66,2010-12-01,2011-11-23,358,3.44,medium_moving,396753.76,5.112211279157265e-05,0.04452200642974855,A,meduim_risk,190.03,high,stable
21015,DARK BIRD HOUSE TREE DECORATION,377.90999999999997,1251,66,2011-05-18,2011-12-07,204,6.13,fast_moving,397131.67,4.240744044836846e-05,0.04456441387019692,A,High_risk,217.61,high,stable
21018,BIRD BOX CHRISTMAS TREE DECORATION,18.7,22,4,2010-12-01,2010-12-14,14,1.57,medium_moving,397150.37,2.0984338503466176e-06,0.04456651230404726,A,,,,
21025,SPACE FROG,127.25,100,16,2010-12-02,2011-11-28,362,0.28,slow_moving,397277.62,1.4279449596610006e-05,0.04458079175364387,A,High_risk,10.74,low,stable
21026,SPACE OWL,177.37,143,22,2010-12-02,2011-11-30,364,0.39,slow_moving,397454.99,1.990370117839463e-05,0.044600695454822266,A,meduim_risk,13.02,low,stable
21027,NINJA RABBIT PINK,122.45,101,17,2010-12-12,2011-11-21,345,0.29,slow_moving,397577.44,1.3740814169783066e-05,0.04461443626899205,A,low_risk,5.38,low,stable
21028,NINJA RABBIT BLACK,148.29,116,21,2011-01-11,2011-12-05,329,0.35,slow_moving,397725.73,1.6640468217534754e-05,0.044631076737209584,A,High_risk,11.61,low,stable
21030,SPACE CADET RED,153.67,121,21,2010-12-02,2011-11-21,355,0.34,slow_moving,397879.39999999997,1.7244188758436615e-05,0.044648320925968016,A,meduim_risk,10.36,low,stable
21031,SPACE CADET BLACK,51.21,40,10,2010-12-02,2011-11-16,350,0.11,slow_moving,397930.61,5.746566709959909e-06,0.04465406749267798,A,meduim_risk,4.55,low,stable
21032,SPACE CADET WHITE,84.88,65,15,2010-12-02,2011-11-30,364,0.18,slow_moving,398015.49,9.524869797723042e-06,0.044663592362475704,A,meduim_risk,9.47,low,stable
21033,JUMBO BAG CHARLIE AND LOLA TOYS,1934.75,922,108,2010-12-01,2011-09-08,282,3.27,medium_moving,399950.24,0.00021710935251112933,0.044880701714986836,A,meduim_risk,86.41,medium,stable
21034,REX CASH+CARRY JUMBO SHOPPER,1798.35,1893,859,2010-12-01,2011-12-08,373,5.08,fast_moving,401748.58999999997,0.00020180312913213046,0.045082504844118965,A,low_risk,82.14,medium,stable
21035,SET/2 RED RETROSPOT TEA TOWELS ,6820.01,2319,219,2010-12-01,2011-12-07,372,6.23,fast_moving,408568.6,0.0007653122911070821,0.045847817135226045,A,low_risk,103.9,high,stable
21038,SET/4 MODERN VINTAGE COTTON NAPKINS,86.75,77,23,2010-12-01,2011-05-04,155,0.5,slow_moving,408655.35,9.734713182757705e-06,0.045857551848408805,A,High_risk,22.0,medium,stable
21039,RED RETROSPOT SHOPPING BAG,1284.6599999999999,510,77,2010-12-02,2011-12-06,370,1.38,medium_moving,409940.00999999995,0.00014415903904739494,0.04600171088745619,A,High_risk,38.43,medium,stable
